Player,Hands,VPIP,PFR,3Bet,Postflop_Agg,WTSD,W$SD,WinRate
/U4S+oRWcjV2SN1ByYlUgg,10,40.0,10.0,0.0,66.66666666666666,25.0,0.0,-400.0
5eeote9xbEGRCZ4IG9JT/A,90,33.33333333333333,0.0,0.0,30.64516129032258,48.57142857142857,76.47058823529412,11.11111111111111
4JlpVzp6aP7Q/8mTyGSBbw,35,42.857142857142854,5.714285714285714,0.0,36.84210526315789,38.46153846153847,100.0,197.14285714285714
zHrr1zupToRM6AVIV5sPnQ,5,60.0,20.0,20.0,66.66666666666666,75.0,66.66666666666666,-418.0
V2Sl6l9YgNOVNQpC2bMMwA,56,80.35714285714286,16.071428571428573,3.571428571428571,47.94520547945205,64.1025641025641,80.0,-65.26785714285714
u269aNISPLwCQISFmyT3eg,22,31.818181818181817,4.545454545454546,4.545454545454546,30.0,14.285714285714285,0.0,-215.9090909090909
p2HDiZX/ME8H6Ey8gHYB4w,33,39.39393939393939,9.090909090909092,3.0303030303030303,50.0,75.0,77.77777777777779,-61.30303030303032
tV0mQ6YQVAEa1U8Upb3yYA,5,20.0,0.0,0.0,0.0,0.0,0.0,-75.0
+yDwPyPNDkCdDTZXbgdFzw,35,28.57142857142857,17.142857142857142,0.0,50.0,66.66666666666666,75.0,-50.0
hcMWrVIVCdIMM/ksUl3j9w,18,33.33333333333333,5.555555555555555,0.0,50.0,40.0,100.0,194.44444444444446
2MkWG1yEQwP9sL8pxmCDPw,503,27.634194831013914,7.75347912524851,0.19880715705765406,36.633663366336634,44.52554744525548,85.24590163934425,26.773359840954267
+OeLFB6zYjl+/5bjdNkswA,40,32.5,5.0,2.5,40.0,66.66666666666666,50.0,-139.375
eKkUsRG98+vT60ZyGrCg9g,66,37.878787878787875,19.696969696969695,6.0606060606060606,35.41666666666667,72.72727272727273,68.75,-58.93939393939394
bNulUzqgDwcADUDKuKtgGg,2,100.0,50.0,0.0,50.0,50.0,0.0,-2500.0
KudvYuFL+Bw8nkX+zV2kMA,782,17.007672634271103,5.626598465473146,0.8951406649616368,27.705627705627705,51.798561151079134,83.33333333333334,57.30306905370844
Sk90KzsliQSRaNgVFWZ6jg,321,20.87227414330218,16.510903426791277,1.8691588785046727,36.666666666666664,54.166666666666664,80.76923076923077,-35.03426791277258
6blTm8mFP/cCDObRwt/v5w,19,21.052631578947366,10.526315789473683,0.0,33.33333333333333,0.0,0.0,-44.73684210526316
2112bcJtGIgQ6HnNLbBqmg,11,45.45454545454545,0.0,0.0,12.5,20.0,100.0,-100.0
b9sgzA1QbMWfZtsjJ5YpGw,615,17.073170731707318,9.75609756097561,0.8130081300813009,35.810810810810814,41.83673469387755,80.48780487804879,32.67804878048781
VL57bP1TBBWFyVy9drWwaQ,182,37.362637362637365,6.593406593406594,0.0,26.126126126126124,53.73134328358209,80.55555555555556,154.13186813186815
M70GkZJ0bepa/waY9H3PkQ,133,41.35338345864661,9.022556390977442,0.7518796992481203,10.0,52.23880597014925,54.285714285714285,-31.466165413533833
ItQzM5YnuflRpsTYb01LXQ,114,26.31578947368421,6.140350877192982,0.0,24.59016393442623,38.88888888888889,78.57142857142857,34.64035087719298
cpltlxX0eLabrKMVSUlcRA,13,46.15384615384615,15.384615384615385,0.0,11.11111111111111,50.0,33.33333333333333,-754.2307692307693
CyleavVuhbIcHd9PIhDyFg,325,20.307692307692307,4.615384615384616,0.3076923076923077,29.133858267716533,43.05555555555556,70.96774193548387,-22.916923076923077
iHaCMhliE8aMAO9S1zaJ3w,87,25.287356321839084,1.1494252873563218,0.0,6.382978723404255,34.61538461538461,55.55555555555556,-13.218390804597702
GnAJPxvLYeT7S4g9ZeV9ag,15,33.33333333333333,13.333333333333334,6.666666666666667,10.0,33.33333333333333,0.0,-267.2
TDZBDiLTXBVu/OdDm58LKA,139,33.81294964028777,1.4388489208633095,0.0,18.421052631578945,34.78260869565217,68.75,-23.848920863309353
BoXWAdx/D9QQ2DW2KhQyMA,11,36.36363636363637,0.0,0.0,18.181818181818183,40.0,0.0,-600.0
3gxvZKKxgJM3GywnHyDbvw,38,55.26315789473685,2.631578947368421,2.631578947368421,30.0,30.0,50.0,-47.92105263157893
1zruBh+6qm5vlRjE8+bMFA,104,40.38461538461539,6.730769230769231,0.9615384615384616,25.0,46.51162790697674,70.0,-131.77884615384616
+pw4r2ZvP/2kQHyLfZB7NA,59,47.45762711864407,3.389830508474576,0.0,6.944444444444445,56.25,55.55555555555556,45.635593220338976
